date,countries,tracker
19/08/2018,IN,25.71280028
19/08/2018,AU,2.747445858
19/08/2018,SG,13.5083861
19/08/2018,JP,3.664964424
19/08/2018,MY,3.048330227
19/08/2018,MN,5.515902299
19/08/2018,CN,10.62704439
19/08/2018,TW,15.32638379
19/08/2018,NZ,2.665518309
19/08/2018,PH,11.26247694
19/08/2018,TH,8.880866249
19/08/2018,KG,9.256343398
19/08/2018,AZ,3.346010643
19/08/2018,BN,-1.926958928
19/08/2018,KZ,6.21712422
19/08/2018,KR,3.33803751
19/08/2018,HK,5.064861161
26/08/2018,GE,13.56456585
26/08/2018,HK,6.096776767
26/08/2018,BN,6.116858932
26/08/2018,VN,9.0798509
26/08/2018,TH,9.357757879
26/08/2018,TW,3.100486942
26/08/2018,MY,11.00217302
26/08/2018,AU,9.907913141
26/08/2018,NZ,3.918719001
26/08/2018,PH,2.028067312
26/08/2018,KZ,24.61084553
26/08/2018,ID,10.27355
26/08/2018,KR,10.79987128
26/08/2018,JP,3.930809084
26/08/2018,SG,28.36977541
26/08/2018,KG,7.37274458
26/08/2018,AM,10.15467825
26/08/2018,CN,11.97484619
26/08/2018,AZ,1.196422224
26/08/2018,IN,9.462201308
26/08/2018,LK,9.978645451
26/08/2018,MN,9.535575439
02/09/2018,AM,-1.501215433
02/09/2018,NZ,5.84842931
02/09/2018,MN,7.48034965
02/09/2018,KZ,20.8168286
02/09/2018,HK,10.58946461
02/09/2018,PH,12.52786225
02/09/2018,MY,13.1271523
02/09/2018,AZ,6.892351046
02/09/2018,AU,7.606013622
02/09/2018,IN,8.726071968
02/09/2018,JP,16.35505418
02/09/2018,KR,8.976218137
02/09/2018,KG,13.21614327
02/09/2018,CN,21.03123377
02/09/2018,GE,6.733184354
02/09/2018,BN,4.250423656
02/09/2018,ID,9.022072066
09/09/2018,JP,9.555324994
09/09/2018,AZ,7.066758869
09/09/2018,IN,9.030817297
09/09/2018,ID,24.23535442
09/09/2018,HK,11.59741795
09/09/2018,VN,14.20897888
09/09/2018,AM,6.167794874
09/09/2018,GE,6.043965526
09/09/2018,SG,8.828424487
09/09/2018,BN,-0.466558742
09/09/2018,NZ,5.133775147
09/09/2018,TH,11.10969495
09/09/2018,AU,8.897791357
09/09/2018,KZ,-0.255708788
09/09/2018,KR,19.10292813
09/09/2018,MN,6.007277157
09/09/2018,KG,11.89267238
09/09/2018,CN,12.5084764
09/09/2018,LK,3.458144575
09/09/2018,TW,8.376363132
09/09/2018,PH,3.148739418
09/09/2018,MY,14.50293917
12/09/2018,VN,7.261848736
12/09/2018,TW,2.634544714
12/09/2018,SG,11.48719431
12/09/2018,TH,6.201233829
12/09/2018,LK,8.336903115
16/09/2018,ID,24.64386237
16/09/2018,BN,5.241682811
16/09/2018,KR,9.292559226
16/09/2018,AZ,23.46678177
16/09/2018,JP,4.285836537
16/09/2018,IN,17.08375276
16/09/2018,LK,10.70304193
16/09/2018,PH,4.464302395
16/09/2018,TH,3.491454471
16/09/2018,TW,2.64221763
16/09/2018,NZ,11.63159107
16/09/2018,CN,8.941187656
16/09/2018,KZ,3.717681774
16/09/2018,HK,4.30660891
16/09/2018,KG,22.23328047
16/09/2018,MN,9.571215428
16/09/2018,SG,9.665987584
16/09/2018,AU,7.08747021
16/09/2018,MY,1.922485661
16/09/2018,VN,10.01270034
16/09/2018,GE,4.702512436
16/09/2018,AM,4.420790495
23/09/2018,AM,4.060390977
23/09/2018,CN,11.03981238
23/09/2018,MY,7.183809351
23/09/2018,NZ,11.71969231
23/09/2018,KR,5.7260893
23/09/2018,MN,8.646234232
23/09/2018,KG,13.20464015
23/09/2018,IN,7.397103871
23/09/2018,ID,4.923922039
23/09/2018,TH,6.348597895
23/09/2018,HK,2.411869712
23/09/2018,VN,4.577807248
23/09/2018,LK,8.15948757
23/09/2018,SG,9.007622274
23/09/2018,TW,19.80540579
23/09/2018,PH,7.963459542
23/09/2018,AU,10.84113226
23/09/2018,BN,0.367293095
23/09/2018,GE,-0.156301397
23/09/2018,KZ,4.485296969
23/09/2018,AZ,4.867355496
23/09/2018,JP,5.500507497
30/09/2018,TW,24.27933014
30/09/2018,MY,4.195613024
30/09/2018,KG,10.13765737
30/09/2018,HK,11.00674345
30/09/2018,BN,12.86935728
30/09/2018,VN,16.14881166
30/09/2018,NZ,5.603937335
30/09/2018,AM,6.824121426
30/09/2018,MN,5.580550566
30/09/2018,AU,5.821494967
30/09/2018,SG,5.711207402
30/09/2018,TH,11.63360297
30/09/2018,KZ,11.1333342
30/09/2018,PH,4.210193129
30/09/2018,GE,9.720305778
30/09/2018,LK,10.36502637
30/09/2018,AZ,9.553409373
30/09/2018,ID,7.083161775
30/09/2018,IN,1.919371401
30/09/2018,KR,8.429873091
30/09/2018,JP,2.950387133
30/09/2018,CN,9.439226967
06/10/2018,LK,5.359588918
06/10/2018,TW,2.18271773
06/10/2018,TH,3.193168662
06/10/2018,SG,14.13269063
06/10/2018,VN,8.361459485
07/10/2018,BN,5.187469544
07/10/2018,KR,3.558003304
07/10/2018,JP,7.631192829
07/10/2018,PH,16.54638079
07/10/2018,AU,4.753538992
07/10/2018,KZ,13.93165821
07/10/2018,MY,13.46569515
07/10/2018,CN,8.195325592
07/10/2018,IN,11.92075424
07/10/2018,ID,10.09222655
07/10/2018,AZ,11.2183583
07/10/2018,GE,4.878545815
07/10/2018,KG,4.098411499
07/10/2018,AM,9.387973005
07/10/2018,HK,5.805786178
07/10/2018,MN,8.62050151
07/10/2018,NZ,4.708096332
14/10/2018,VN,14.85885911
14/10/2018,CN,8.770102129
14/10/2018,MN,10.39513784
14/10/2018,KZ,16.03316545
14/10/2018,AZ,10.43953206
14/10/2018,TH,6.80685372
14/10/2018,ID,6.46326085
14/10/2018,BN,0.742086292
14/10/2018,SG,8.141659766
14/10/2018,KR,6.780341865
14/10/2018,PH,29.75211776
14/10/2018,MY,10.14735343
14/10/2018,AU,14.90555725
14/10/2018,TW,5.048461379
14/10/2018,NZ,16.92668018
14/10/2018,GE,6.923466582
14/10/2018,JP,6.292789278
14/10/2018,AM,7.223785282
14/10/2018,KG,5.968392702
14/10/2018,HK,3.074108106
14/10/2018,IN,8.73139873
14/10/2018,LK,7.791891581
21/10/2018,GE,20.62150965
21/10/2018,TH,7.192244769
21/10/2018,SG,16.21588391
21/10/2018,AM,13.70106091
21/10/2018,AU,5.038440967
21/10/2018,KZ,3.933355449
21/10/2018,VN,10.73239939
21/10/2018,AZ,5.603702243
21/10/2018,BN,2.804467193
21/10/2018,HK,1.712574528
21/10/2018,KG,15.6859944
21/10/2018,NZ,3.597703327
21/10/2018,TW,10.94778782
21/10/2018,PH,2.206760819
21/10/2018,MY,17.14048924
21/10/2018,ID,7.105141538
21/10/2018,IN,11.00185792
21/10/2018,CN,7.777771132
21/10/2018,LK,4.98115315
21/10/2018,JP,4.601052312
21/10/2018,KR,4.940270863
21/10/2018,MN,8.151205138
28/10/2018,PH,19.72547721
28/10/2018,AZ,2.592613401
28/10/2018,LK,20.06189984
28/10/2018,NZ,20.90004327
28/10/2018,MN,16.243006
28/10/2018,BN,-7.740610749
28/10/2018,CN,13.54815972
28/10/2018,GE,5.105285928
28/10/2018,SG,11.17744728
28/10/2018,VN,5.997540575
28/10/2018,MY,15.83596326
28/10/2018,KG,10.14702022
28/10/2018,HK,7.25480646
28/10/2018,TW,3.566829474
28/10/2018,KR,24.47304416
28/10/2018,ID,9.745151429
28/10/2018,AU,8.596155102
28/10/2018,IN,13.72978426
28/10/2018,KZ,0.937029382
28/10/2018,TH,3.144174503
28/10/2018,AM,2.344224829
28/10/2018,JP,2.973419905
02/11/2018,LK,3.661634356
02/11/2018,SG,1.923708882
02/11/2018,VN,7.130916029
02/11/2018,TH,7.508185338
02/11/2018,TW,5.322111344
03/11/2018,SG,7.122046261
03/11/2018,LK,2.109453367
03/11/2018,TH,5.491219584
03/11/2018,VN,8.554203179
03/11/2018,TW,2.239999344
04/11/2018,GE,12.95748171
04/11/2018,AM,2.961979033
04/11/2018,AU,14.96170431
04/11/2018,AZ,20.41540126
04/11/2018,KZ,8.764112525
04/11/2018,IN,12.51321066
04/11/2018,JP,10.17456243
04/11/2018,PH,5.426046166
04/11/2018,KR,14.23239687
04/11/2018,ID,4.693937113
04/11/2018,HK,18.49539647
04/11/2018,MN,1.205542008
04/11/2018,CN,16.39369586
04/11/2018,KG,17.08222692
04/11/2018,NZ,4.699295703
04/11/2018,MY,3.810915867
04/11/2018,BN,6.756029968
11/11/2018,IN,10.04952039
11/11/2018,VN,5.728915652
11/11/2018,KZ,7.080480844
11/11/2018,MY,-0.601152695
11/11/2018,SG,6.822134926
11/11/2018,ID,24.23916373
11/11/2018,TH,7.707093097
11/11/2018,AM,5.607458755
11/11/2018,GE,3.829216507
11/11/2018,MN,5.394695547
11/11/2018,AZ,11.08460503
11/11/2018,LK,9.772245708
11/11/2018,CN,12.12963191
11/11/2018,PH,10.11196234
11/11/2018,KG,35.66531193
11/11/2018,JP,3.624052438
11/11/2018,KR,4.091428615
11/11/2018,NZ,7.962735253
11/11/2018,AU,1.079485464
11/11/2018,TW,6.61697814
11/11/2018,BN,3.128985507
11/11/2018,HK,8.039966173
18/11/2018,PH,16.35226291
18/11/2018,VN,5.617497069
18/11/2018,TH,10.77645994
18/11/2018,NZ,-1.115788711
18/11/2018,JP,9.201487611
18/11/2018,MY,11.54665502
18/11/2018,KG,9.216487321
18/11/2018,SG,8.006431156
18/11/2018,LK,5.368236794
18/11/2018,TW,7.366577208
18/11/2018,MN,26.07287927
18/11/2018,KR,8.748896049
18/11/2018,KZ,15.03914147
18/11/2018,IN,5.264554904
18/11/2018,AU,11.46269166
18/11/2018,AZ,7.332309317
18/11/2018,ID,11.90821174
18/11/2018,AM,5.266876613
18/11/2018,GE,2.551721612
18/11/2018,CN,11.23109256
18/11/2018,BN,2.737450565
18/11/2018,HK,4.433202898
25/11/2018,TW,12.89122764
25/11/2018,GE,3.758063253
25/11/2018,KG,16.96205215
25/11/2018,HK,18.91484346
25/11/2018,MY,4.554801801
25/11/2018,AU,6.837101213
25/11/2018,IN,10.14673038
25/11/2018,TH,8.107954523
25/11/2018,AM,8.301276637
25/11/2018,KZ,2.486447213
25/11/2018,ID,5.315141683
25/11/2018,VN,14.82060721
25/11/2018,KR,8.752803817
25/11/2018,MN,4.966235537
25/11/2018,JP,29.97697716
25/11/2018,AZ,6.458116689
25/11/2018,PH,10.96259995
25/11/2018,BN,2.665136634
25/11/2018,CN,5.998947409
25/11/2018,NZ,3.785549606
25/11/2018,LK,9.039630842
25/11/2018,SG,4.748000836
02/12/2018,BN,8.703655735
02/12/2018,KZ,6.1586612
02/12/2018,IN,8.692212419
02/12/2018,MN,-0.942814474
02/12/2018,KR,10.96084932
02/12/2018,HK,12.88660055
02/12/2018,AM,1.645290734
02/12/2018,NZ,7.304363983
02/12/2018,ID,8.593743102
02/12/2018,AU,8.13911958
02/12/2018,KG,18.5530664
02/12/2018,GE,2.507228731
02/12/2018,JP,5.782745826
02/12/2018,CN,4.140430918
02/12/2018,MY,6.960295156
02/12/2018,AZ,9.642612396
02/12/2018,PH,7.260145942
08/12/2018,SG,7.860296618
08/12/2018,TW,3.427674147
08/12/2018,VN,5.033934766
08/12/2018,TH,5.385707683
08/12/2018,LK,6.061929726
09/12/2018,ID,21.38067616
09/12/2018,JP,4.698396081
09/12/2018,KZ,8.113201315
09/12/2018,AU,7.988386887
09/12/2018,AM,4.566335435
09/12/2018,IN,15.90997185
09/12/2018,KR,1.724390608
09/12/2018,HK,6.616258602
09/12/2018,BN,2.381387841
09/12/2018,NZ,2.980323051
09/12/2018,KG,30.61330879
09/12/2018,GE,9.404422928
09/12/2018,CN,15.68368662
09/12/2018,MN,16.7433881
09/12/2018,PH,7.521949226
09/12/2018,MY,5.27596961
09/12/2018,AZ,7.269843638
16/12/2018,ID,20.99754112
16/12/2018,TH,7.374065317
16/12/2018,LK,13.63466585
16/12/2018,KG,12.30627463
16/12/2018,CN,5.435747674
16/12/2018,NZ,13.91816177
16/12/2018,BN,1.193720779
16/12/2018,AU,8.657773041
16/12/2018,AZ,10.25462291
16/12/2018,SG,5.812624256
16/12/2018,HK,18.755966
16/12/2018,KZ,6.113915691
16/12/2018,MN,13.63478212
16/12/2018,JP,1.388232944
16/12/2018,GE,27.41858788
16/12/2018,VN,9.422836003
16/12/2018,MY,10.96252364
16/12/2018,TW,7.42352044
16/12/2018,KR,1.192928855
16/12/2018,IN,4.590173571
16/12/2018,PH,3.111665014
16/12/2018,AM,8.766898671
23/12/2018,ID,4.789670633
23/12/2018,AZ,6.518035564
23/12/2018,HK,3.407470364
23/12/2018,KG,7.63393848
23/12/2018,GE,6.327592326
23/12/2018,TW,16.40159396
23/12/2018,LK,9.92392798
23/12/2018,MY,3.969234015
23/12/2018,VN,2.869403045
23/12/2018,TH,3.366378012
23/12/2018,PH,11.29076103
23/12/2018,CN,13.48521296
23/12/2018,NZ,11.43226738
23/12/2018,BN,-1.221807594
23/12/2018,AU,9.507013141
23/12/2018,IN,13.50525643
23/12/2018,AM,10.23796121
23/12/2018,KZ,-1.110185097
23/12/2018,JP,-0.706282556
23/12/2018,MN,2.745540192
23/12/2018,KR,6.188375952
23/12/2018,SG,6.829004922
30/12/2018,TW,5.071106709
30/12/2018,AM,4.773628407
30/12/2018,VN,1.384641446
30/12/2018,AU,-0.659183108
30/12/2018,GE,2.11212054
30/12/2018,KG,17.40795908
30/12/2018,JP,4.771772429
30/12/2018,AZ,8.376619031
30/12/2018,MY,4.9408859
30/12/2018,PH,2.593983969
30/12/2018,IN,8.58036482
30/12/2018,SG,8.142331908
30/12/2018,KR,5.636456425
30/12/2018,HK,5.0799212
30/12/2018,KZ,12.05702877
30/12/2018,MN,3.767566239
30/12/2018,BN,0.633437547
30/12/2018,NZ,3.53654302
30/12/2018,ID,1.532814631
30/12/2018,CN,12.16164332
30/12/2018,LK,7.779217785
30/12/2018,TH,5.690801678
06/01/2019,JP,-5.696450699
06/01/2019,AM,7.313965843
06/01/2019,AU,8.633470879
06/01/2019,MN,28.90832965
06/01/2019,KR,-2.167145788
06/01/2019,IN,22.07696905
06/01/2019,GE,3.931725265
06/01/2019,BN,1.322124457
06/01/2019,ID,1.848311844
06/01/2019,MY,5.382474283
06/01/2019,KZ,10.49527793
06/01/2019,NZ,5.129692622
06/01/2019,PH,10.17134845
06/01/2019,HK,23.61554158
06/01/2019,CN,11.09728222
06/01/2019,AZ,12.72589734
06/01/2019,KG,11.8003895
09/01/2019,LK,4.687792473
09/01/2019,SG,6.496364649
09/01/2019,TH,5.557322637
09/01/2019,TW,8.582294279
09/01/2019,VN,11.05036861
12/01/2019,VN,6.014267986
12/01/2019,LK,3.072960855
12/01/2019,TW,3.751900269
12/01/2019,TH,0.243820415
12/01/2019,SG,6.914209796
13/01/2019,PH,16.21320164
13/01/2019,KZ,4.85887809
13/01/2019,TW,13.26242285
13/01/2019,JP,19.30165985
13/01/2019,ID,1.472854443
13/01/2019,KR,11.35072925
13/01/2019,HK,2.47536452
13/01/2019,LK,6.549773691
13/01/2019,VN,7.112347576
13/01/2019,CN,9.825355826
13/01/2019,NZ,7.844917197
13/01/2019,TH,2.987324492
13/01/2019,AZ,7.251744096
13/01/2019,MY,2.054029061
13/01/2019,BN,19.92303979
13/01/2019,KG,9.770961782
13/01/2019,AU,10.58961972
13/01/2019,AM,2.003534676
13/01/2019,GE,1.810671011
13/01/2019,MN,6.468137606
13/01/2019,IN,7.406206132
13/01/2019,SG,9.30017371
20/01/2019,MY,16.0878723
20/01/2019,SG,7.78172959
20/01/2019,KZ,5.472951476
20/01/2019,IN,11.70970979
20/01/2019,VN,8.721172075
20/01/2019,PH,16.03866331
20/01/2019,MN,0.508741711
20/01/2019,HK,7.061986947
20/01/2019,KR,-0.193755828
20/01/2019,GE,7.094981264
20/01/2019,ID,15.63063322
20/01/2019,AZ,2.701152375
20/01/2019,AM,7.826087922
20/01/2019,KG,6.945253077
20/01/2019,CN,12.48079714
20/01/2019,LK,8.586377302
20/01/2019,AU,11.89559299
20/01/2019,TH,3.770534718
20/01/2019,JP,-1.044051801
20/01/2019,NZ,-0.325153988
20/01/2019,TW,5.977678551
20/01/2019,BN,1.352195206
27/01/2019,KG,16.96461005
27/01/2019,TW,8.665200518
27/01/2019,VN,7.906014482
27/01/2019,GE,4.639022099
27/01/2019,JP,1.920034593
27/01/2019,MY,8.770177698
27/01/2019,SG,11.00858911
27/01/2019,ID,9.662531301
27/01/2019,AZ,7.651019449
27/01/2019,AM,3.545048029
27/01/2019,IN,13.01527133
27/01/2019,LK,6.80582652
27/01/2019,NZ,9.852277322
27/01/2019,KZ,3.150115205
27/01/2019,KR,16.6509884
27/01/2019,TH,6.021333773
27/01/2019,HK,2.141997927
27/01/2019,CN,14.65071375
27/01/2019,PH,1.953812722
27/01/2019,AU,0.955083475
27/01/2019,MN,6.803944713
27/01/2019,BN,4.288710854
03/02/2019,AM,10.64441284
03/02/2019,MY,7.481748254
03/02/2019,AZ,10.6693561
03/02/2019,MN,6.190679165
03/02/2019,IN,15.03168555
03/02/2019,PH,15.14103623
03/02/2019,BN,-2.243531618
03/02/2019,AU,3.504056058
03/02/2019,KZ,4.033893538
03/02/2019,KG,6.040750869
03/02/2019,CN,16.09703378
03/02/2019,KR,0.449954672
03/02/2019,GE,12.44839101
03/02/2019,NZ,4.367015059
03/02/2019,ID,4.732709344
03/02/2019,HK,10.29552804
03/02/2019,JP,6.041790471
06/02/2019,TW,8.19559948
06/02/2019,TH,1.960995354
06/02/2019,SG,5.718359385
06/02/2019,VN,11.55409919
06/02/2019,LK,9.10266788
10/02/2019,AZ,18.84659776
10/02/2019,IN,4.703966936
10/02/2019,KR,14.68847496
10/02/2019,MN,29.34839757
10/02/2019,NZ,4.708670805
10/02/2019,KZ,-4.925518838
10/02/2019,KG,14.70390696
10/02/2019,BN,5.960192025
10/02/2019,HK,1.406374058
10/02/2019,JP,2.744685283
10/02/2019,CN,12.37803404
10/02/2019,MY,11.83564206
10/02/2019,GE,6.971240515
10/02/2019,AM,13.25571411
10/02/2019,PH,13.35431656
10/02/2019,AU,11.43426763
10/02/2019,ID,10.33598322
17/02/2019,AZ,17.31130755
17/02/2019,KG,9.738923972
17/02/2019,MN,12.28173012
17/02/2019,TW,22.92243397
17/02/2019,LK,2.749232931
17/02/2019,AU,13.33513664
17/02/2019,ID,9.475241583
17/02/2019,MY,7.225237428
17/02/2019,JP,1.205106227
17/02/2019,VN,9.284310365
17/02/2019,IN,19.55607305
17/02/2019,BN,3.807393324
17/02/2019,CN,13.45645713
17/02/2019,KZ,4.246245726
17/02/2019,SG,27.53369764
17/02/2019,HK,5.993945899
17/02/2019,NZ,9.92215634
17/02/2019,TH,3.784000644
17/02/2019,AM,1.553279826
17/02/2019,KR,6.465919251
17/02/2019,PH,6.466037083
17/02/2019,GE,10.24318797
24/02/2019,JP,0.449491041
24/02/2019,GE,6.675761585
24/02/2019,SG,12.15871779
24/02/2019,PH,9.627353915
24/02/2019,KG,11.37940581
24/02/2019,CN,15.45516671
24/02/2019,HK,9.131330747
24/02/2019,MY,7.88893549
24/02/2019,ID,3.435076482
24/02/2019,NZ,1.893694044
24/02/2019,BN,15.19304251
24/02/2019,KR,8.617109356
24/02/2019,TH,6.642784794
24/02/2019,TW,3.041832659
24/02/2019,VN,27.31936673
24/02/2019,LK,7.179486017
24/02/2019,IN,8.834363752
24/02/2019,AM,5.727953233
24/02/2019,AZ,2.266500945
24/02/2019,AU,0.38106966
24/02/2019,KZ,7.067398383
24/02/2019,MN,11.70604552
02/03/2019,SG,3.717589098
02/03/2019,TH,-0.796127767
02/03/2019,VN,10.14186429
02/03/2019,LK,7.607744176
02/03/2019,TW,11.36640152
03/03/2019,KG,16.54253024
03/03/2019,AU,4.554590851
03/03/2019,TW,16.10795045
03/03/2019,CN,21.23730311
03/03/2019,VN,18.14968796
03/03/2019,ID,0.780059918
03/03/2019,AZ,9.286185778
03/03/2019,NZ,4.767559791
03/03/2019,KZ,1.89969328
03/03/2019,HK,1.128582337
03/03/2019,SG,19.28204906
03/03/2019,PH,8.273930161
03/03/2019,JP,0.939351285
03/03/2019,TH,3.652844487
03/03/2019,AM,15.27364386
03/03/2019,BN,3.107810799
03/03/2019,IN,5.940381419
03/03/2019,MN,7.411339036
03/03/2019,GE,0.844803222
03/03/2019,LK,5.881521388
03/03/2019,MY,9.298620803
03/03/2019,KR,8.017667212
10/03/2019,KR,4.82808509
10/03/2019,KG,12.12364517
10/03/2019,NZ,6.389779591
10/03/2019,JP,14.33804916
10/03/2019,MN,12.8619639
10/03/2019,KZ,20.64015192
10/03/2019,IN,6.305470748
10/03/2019,ID,12.72816239
10/03/2019,GE,1.528362329
10/03/2019,CN,11.04778174
10/03/2019,AZ,12.6088069
10/03/2019,PH,4.259127341
10/03/2019,AM,-3.02877119
10/03/2019,BN,6.849068872
10/03/2019,HK,5.388654039
10/03/2019,AU,4.93515139
10/03/2019,MY,7.119383081
11/03/2019,VN,5.911952951
11/03/2019,TW,3.598435663
11/03/2019,LK,4.19091989
11/03/2019,TH,4.209206519
11/03/2019,SG,8.481905816
17/03/2019,TW,19.94880888
17/03/2019,LK,13.71595447
17/03/2019,NZ,12.17558542
17/03/2019,MN,24.80082339
17/03/2019,ID,14.54036133
17/03/2019,AZ,22.12322505
17/03/2019,KZ,5.400994377
17/03/2019,GE,8.480003816
17/03/2019,VN,10.48120731
17/03/2019,SG,8.816675562
17/03/2019,PH,12.49240715
17/03/2019,HK,0.712595687
17/03/2019,KR,12.46686061
17/03/2019,TH,1.649027641
17/03/2019,BN,4.032013812
17/03/2019,CN,13.19743658
17/03/2019,JP,6.382964311
17/03/2019,AM,0.352390774
17/03/2019,MY,3.588097486
17/03/2019,AU,0.748958771
17/03/2019,KG,8.359692263
17/03/2019,IN,10.27708758
24/03/2019,AM,12.32776606
24/03/2019,KZ,5.294657372
24/03/2019,JP,5.912113127
24/03/2019,SG,9.932768336
24/03/2019,MN,2.78404582
24/03/2019,BN,6.313805039
24/03/2019,GE,5.584180986
24/03/2019,KR,9.499751596
24/03/2019,AZ,4.815709261
24/03/2019,TW,5.761990042
24/03/2019,KG,20.00955772
24/03/2019,IN,6.075236326
24/03/2019,AU,4.64430819
24/03/2019,CN,7.008577212
24/03/2019,VN,17.75878574
24/03/2019,HK,7.194851129
24/03/2019,TH,1.680260321
24/03/2019,MY,7.387804013
24/03/2019,NZ,2.290983468
24/03/2019,ID,8.998942987
24/03/2019,PH,7.317695936
24/03/2019,LK,8.709104354
31/03/2019,GE,4.890778832
31/03/2019,BN,3.936209377
31/03/2019,KZ,9.787116256
31/03/2019,SG,23.52353488
31/03/2019,TH,11.10941442
31/03/2019,KG,8.014584953
31/03/2019,MN,5.240726038
31/03/2019,AM,5.018835241
31/03/2019,HK,2.608602351
31/03/2019,PH,6.061655538
31/03/2019,NZ,6.361284621
31/03/2019,AU,10.87032999
31/03/2019,KR,8.134965939
31/03/2019,MY,2.372159419
31/03/2019,ID,8.698692061
31/03/2019,JP,6.788925239
31/03/2019,LK,8.27113154
31/03/2019,TW,10.49697525
31/03/2019,CN,6.300221687
31/03/2019,IN,5.245780474
31/03/2019,VN,13.31890528
31/03/2019,AZ,6.175238234
07/04/2019,BN,4.418851678
07/04/2019,AZ,10.41399078
07/04/2019,IN,11.78196641
07/04/2019,ID,13.8617198
07/04/2019,PH,9.760784604
07/04/2019,HK,10.54679621
07/04/2019,AM,5.11124528
07/04/2019,CN,11.59011177
07/04/2019,KR,3.141916999
07/04/2019,MN,4.771137095
07/04/2019,AU,9.669069592
07/04/2019,MY,9.798292561
07/04/2019,GE,13.75295655
07/04/2019,NZ,-1.027352354
07/04/2019,KZ,8.037151954
07/04/2019,JP,5.034546281
07/04/2019,KG,7.084801758
08/04/2019,SG,5.379654621
08/04/2019,LK,7.132001314
08/04/2019,VN,4.475651042
08/04/2019,TW,6.881491503
08/04/2019,TH,12.44360477
14/04/2019,HK,12.50754304
14/04/2019,GE,4.658979976
14/04/2019,AM,10.03136716
14/04/2019,AZ,11.44739055
14/04/2019,LK,6.878485966
14/04/2019,MY,14.97093345
14/04/2019,PH,3.558969356
14/04/2019,KR,8.67548044
14/04/2019,IN,4.702022277
14/04/2019,KG,10.68087393
14/04/2019,KZ,6.987414787
14/04/2019,CN,11.48978495
14/04/2019,SG,7.991885759
14/04/2019,TH,1.659555995
14/04/2019,VN,5.576394456
14/04/2019,NZ,5.777500312
14/04/2019,MN,8.294082116
14/04/2019,BN,5.116463761
14/04/2019,TW,2.570972257
14/04/2019,JP,2.361449086
14/04/2019,AU,5.379197212
14/04/2019,ID,8.083249698
21/04/2019,KR,22.50738587
21/04/2019,KZ,14.55751308
21/04/2019,SG,10.5598689
21/04/2019,AU,11.0303632
21/04/2019,TW,11.41602288
21/04/2019,GE,17.04185502
21/04/2019,CN,8.593781185
21/04/2019,AZ,6.808244657
21/04/2019,MN,10.16269437
21/04/2019,VN,7.423452457
21/04/2019,TH,8.370838041
21/04/2019,AM,7.953504212
21/04/2019,IN,9.643655721
21/04/2019,LK,3.938043684
21/04/2019,BN,18.59650006
21/04/2019,MY,6.750907337
21/04/2019,PH,8.625051041
21/04/2019,JP,6.514573809
21/04/2019,HK,-0.132186154
21/04/2019,ID,4.400167414
21/04/2019,NZ,5.335612174
21/04/2019,KG,9.872095678
28/04/2019,TW,32.66290535
28/04/2019,JP,2.790847613
28/04/2019,LK,10.52933603
28/04/2019,BN,3.272281437
28/04/2019,PH,0.719390031
28/04/2019,CN,10.92135711
28/04/2019,MN,2.81318474
28/04/2019,NZ,6.942574894
28/04/2019,TH,2.176471551
28/04/2019,VN,14.70301199
28/04/2019,AM,19.79411565
28/04/2019,HK,1.702833833
28/04/2019,IN,7.101376996
28/04/2019,AZ,3.62920639
28/04/2019,AU,23.63165844
28/04/2019,ID,10.757602
28/04/2019,KR,5.206482759
28/04/2019,GE,7.221627588
28/04/2019,KG,5.854130535
28/04/2019,KZ,5.513925386
28/04/2019,SG,9.309840221
28/04/2019,MY,13.2611835
05/05/2019,AU,9.290535784
05/05/2019,NZ,3.045681475
05/05/2019,MY,9.52429106
05/05/2019,KR,14.55582854
05/05/2019,ID,10.56531899
05/05/2019,AZ,7.348066933
05/05/2019,MN,4.795425304
05/05/2019,AM,7.780909316
05/05/2019,GE,4.160928451
05/05/2019,SG,7.21929086
05/05/2019,KG,13.94335494
05/05/2019,KZ,4.285114742
05/05/2019,BN,4.779950282
05/05/2019,LK,4.389845286
05/05/2019,HK,17.88696961
05/05/2019,VN,14.59542656
05/05/2019,CN,11.73696393
05/05/2019,TW,7.732949584
05/05/2019,JP,-0.092786381
05/05/2019,IN,5.521199024
05/05/2019,PH,2.749667632
05/05/2019,TH,5.007053575
12/05/2019,CN,26.66299867
12/05/2019,KR,3.957723659
12/05/2019,MN,8.876779051
12/05/2019,AZ,1.340974892
12/05/2019,ID,9.768372455
12/05/2019,GE,5.663169408
12/05/2019,KG,9.621498178
12/05/2019,IN,11.15571606
12/05/2019,AU,3.305433482
12/05/2019,JP,3.666722811
12/05/2019,NZ,7.591830706
12/05/2019,BN,1.410206132
12/05/2019,HK,11.89381169
12/05/2019,PH,7.136007448
12/05/2019,AM,6.137921501
12/05/2019,KZ,8.546119397
12/05/2019,MY,7.377090738
19/05/2019,SG,16.933305
19/05/2019,PH,2.383529118
19/05/2019,IN,9.434488502
19/05/2019,JP,4.064230225
19/05/2019,TH,10.05168964
19/05/2019,AU,7.941751651
19/05/2019,ID,8.398140206
19/05/2019,LK,8.758866643
19/05/2019,BN,4.27383059
19/05/2019,NZ,1.525303954
19/05/2019,KG,10.60809862
19/05/2019,TW,11.44741463
